date,SO2_GijonGlobal,NO_GijonGlobal,NO2_GijonGlobal,CO_GijonGlobal,PM10_GijonGlobal,O3_GijonGlobal,velmedia_GijonCampus,racha_GijonCampus,tmed_Gijon,prec_Gijon,sol_Gijon,presMin_Gijon,presMax_Gijon,dir_Gijon,velmedia_Gijon,racha_Gijon,C01_BibioArenaMestas_trafico,C02_CentroPlaya_trafico,C03_CentroLlano_trafico,C04_LaviadaPoligono_trafico,C05_CotoViesques_trafico,C06_LlanoPumarin_trafico,C07_LlanoMontevil_trafico,C08_NuevoGijonBrana_trafico,C09_LaCalzada_trafico,C10_ContruecesGijonSurRoces_trafico,C11_NatahoyoMoredaTremañes_trafico,C12_Ceares_trafico,ICA_PM25_target
2022-10-25,10.0,180.0,87.0,1.84,334.0,70.0,1.4,11.1,19.23333333333333,0.0,2.1,999.7333333333336,1007.8666666666668,22.5,1.95,11.8,4156.0,3284.5,3117.0,3914.5,2978.0,2095.0,3344.0,2760.0,2846.0,2442.5,3300.5,5735.0,0.0
2023-11-30,5.0,18.0,52.0,1.48,38.0,98.0,1.9,8.9,11.2,3.6666666666666665,0.0,993.5,995.6666666666666,28.0,3.05,12.65,2587.0,3206.0,2891.0,3876.5,2940.0,2120.0,3196.0,3075.5,3026.0,2507.0,3235.0,6188.5,0.0
2022-01-19,29.0,133.0,63.0,3.11,92.0,76.0,1.7,6.9,7.5,0.0,8.533333333333333,1025.9,1028.8666666666668,10.0,2.8,8.3,3818.0,3076.5,2679.0,3734.0,3206.0,1936.5,2732.0,2844.5,3149.0,2241.5,2638.5,5432.0,1.0
2023-01-01,20.0,24.0,40.0,0.63,182.0,75.0,1.4,8.9,14.133333333333333,5.666666666666667,1.05,1004.3666666666668,1012.0333333333334,29.0,2.25,10.85,1853.0,2345.0,2593.0,2674.5,1374.0,1044.0,1698.0,1406.5,1465.0,1014.0,1078.5,2905.0,1.0
2019-02-06,33.0,127.0,71.0,4.86,65.0,59.0,1.4,5.3,10.3,0.6666666666666666,6.433333333333334,1014.8333333333334,1021.1,28.5,2.1,6.55,4861.0,4791.0,3105.0,5105.0,4051.0,2356.5,2601.5,3431.0,2972.0,2568.0,3102.0,6445.0,1.0
2023-06-26,6.0,6.0,13.0,0.49,27.0,69.0,2.2,8.3,21.366666666666664,0.0333333333333333,3.5,1016.4333333333334,1018.1666666666666,3.0,3.05,8.600000000000001,3104.0,3585.0,3163.0,3801.0,2814.0,1976.5,3146.0,2808.0,2860.5,2203.0,2942.5,5694.0,0.0
2021-12-04,29.0,8.0,41.0,2.21,107.0,78.0,2.2,13.1,12.866666666666667,21.166666666666668,1.25,1009.4,1016.7333333333332,28.5,5.949999999999999,15.6,2253.5,2726.0,2796.0,3507.0,2148.0,1715.5,2067.0,2197.0,2375.0,2141.5,1771.0,4177.5,0.0
2019-11-07,33.0,32.0,54.0,1.51,41.0,79.0,2.5,12.8,9.633333333333333,29.33333333333333,1.8333333333333333,1003.0,1005.6333333333332,29.0,4.7,16.700000000000003,4717.0,4827.0,3695.0,10244.5,4100.0,2667.0,2736.0,3369.5,3156.0,2665.0,3235.0,6555.0,0.0
2020-04-24,7.0,35.0,34.0,0.7,45.0,97.0,,,15.2,0.1,0.45,1005.0666666666666,1010.2000000000002,99.0,1.7,7.8,1252.5,1225.0,1062.0,1758.5,1157.0,684.0,995.0,1027.0,861.5,861.5,1256.0,1951.0,0.0
2019-05-25,4.0,28.0,36.0,0.39,33.0,81.0,2.5,6.4,15.133333333333336,0.0,10.666666666666666,1017.6333333333332,1019.5666666666666,67.5,2.2,6.1,3838.0,4183.0,2955.0,4434.0,2555.0,1785.5,2034.0,2410.0,2800.0,2156.0,2181.0,4844.0,0.0
2022-05-11,12.0,37.0,46.0,2.13,97.0,89.0,1.4,7.8,15.633333333333336,0.2666666666666666,2.866666666666667,1011.4,1015.2333333333332,30.5,1.5499999999999998,7.25,4184.0,3195.0,3291.0,4041.5,3044.0,2031.5,3198.5,2996.5,2951.0,2290.0,2877.5,5781.0,1.0
2022-07-05,3.0,13.0,24.0,1.06,42.0,77.0,2.2,9.2,19.23333333333333,1.3666666666666665,2.966666666666667,1016.7333333333332,1020.3,4.0,3.3000000000000003,10.0,3220.0,3550.5,2890.0,4138.0,2725.0,1930.5,2987.5,2393.5,3022.0,1999.0,2887.5,5328.0,0.0
2019-05-01,4.0,15.0,37.0,0.97,27.0,105.0,2.2,8.3,12.2,0.0,4.233333333333333,1010.2999999999998,1014.9333333333334,67.5,2.05,7.2,3069.0,3272.0,2100.0,3393.0,2012.0,1317.0,1531.0,1770.5,1770.0,1602.0,1446.5,3740.0,0.0
2019-01-26,29.0,39.0,73.0,2.23,58.0,70.0,1.4,6.4,8.766666666666667,4.166666666666667,8.666666666666666,1008.2666666666668,1017.9,31.0,2.35,12.5,3461.0,3837.0,2927.0,4183.5,2557.0,1860.5,2108.0,2544.0,2429.0,2183.5,1900.5,4727.0,1.0
2022-06-07,9.0,11.0,37.0,0.88,59.0,76.0,1.9,6.7,19.0,0.9333333333333332,11.199999999999998,1010.0,1015.8,50.5,1.7999999999999998,6.4,3827.0,3391.5,3234.0,4074.5,3275.0,2014.5,3213.5,2775.0,3036.0,2512.0,2952.0,5619.0,0.0
2020-01-01,12.0,85.0,57.0,1.27,67.0,74.0,1.7,4.2,7.8,0.0,7.6,1022.4666666666668,1026.0,67.0,2.1,6.0,3285.0,3422.0,3061.0,4019.5,1845.0,1348.5,1541.5,2014.5,1743.0,1675.0,1334.0,3508.0,1.0
2022-10-24,10.0,128.0,54.0,0.57,79.0,73.0,1.1,6.7,16.666666666666668,0.1333333333333333,5.4,1005.1333333333332,1009.4666666666668,6.0,1.8,6.7,4210.0,3270.5,3184.0,3835.0,3020.0,2037.0,3264.0,2765.5,2811.0,2310.5,3178.5,5910.0,0.0
2023-09-26,13.0,71.0,47.0,2.81,89.0,75.0,,,19.9,0.0,6.3,1009.45,1013.6,28.0,2.2,8.3,3298.0,2724.5,3256.0,0.0,2861.0,1937.0,3133.0,0.0,0.0,0.0,2935.5,5578.0,0.0
2021-01-30,33.0,10.0,40.0,3.04,95.0,85.0,4.2,15.0,12.1,2.0,3.55,1000.4,1005.2666666666668,27.0,7.1,20.85,1862.5,2391.0,1725.0,2280.0,2159.0,1122.0,1565.5,1656.0,1873.0,1567.0,1428.5,3150.0,0.0
2019-08-09,9.0,30.0,42.0,0.49,50.0,82.0,0.8,6.1,22.8,0.0,0.6999999999999998,999.7666666666668,1010.5,29.0,2.6,11.1,4757.0,5464.5,3817.0,6123.0,3531.0,2355.5,2491.5,3035.5,2951.0,2388.0,3142.5,6021.0,0.0
2023-08-13,4.0,6.0,12.0,0.54,39.0,81.0,1.7,8.6,21.766666666666666,0.0,4.95,1008.8333333333334,1015.0,51.5,2.25,8.2,3170.0,2915.0,3060.0,2942.5,1753.0,1111.0,1937.0,1560.0,1917.5,1087.5,1580.5,3451.0,0.0
2019-07-07,9.0,18.0,34.0,0.81,43.0,81.0,2.2,6.4,19.133333333333333,0.0,0.3,1009.5,1010.6333333333332,50.5,1.95,6.25,3335.0,3939.0,2495.0,3719.5,2202.0,1254.5,1512.0,1900.0,2000.0,1510.0,1547.0,3976.0,0.0
2023-06-17,7.0,9.0,46.0,2.21,57.0,74.0,2.2,7.2,20.03333333333333,12.699999999999998,3.0,1006.1,1009.3666666666668,67.5,2.5,6.65,3245.0,3066.5,3003.0,3144.0,2687.0,1430.5,2435.0,2044.5,2372.5,1498.0,1803.5,4910.0,1.0
2019-06-24,5.0,56.0,55.0,0.98,46.0,62.0,1.1,4.7,16.933333333333334,9.333333333333334,0.0333333333333333,1006.2666666666668,1009.7,15.0,1.65,5.4,4354.0,4702.0,3363.0,5535.0,3706.0,2378.5,2449.0,3266.5,2892.0,2432.0,3006.0,6157.0,0.0
2023-10-07,9.0,69.0,67.0,1.32,87.0,77.0,0.8,4.2,20.833333333333336,0.0,10.35,1014.0333333333332,1016.5666666666668,28.0,2.05,7.25,2505.0,2542.0,2873.0,2624.5,1794.0,1445.0,2540.0,2087.5,2341.0,1852.0,1780.0,3785.0,0.0
2021-03-22,7.0,79.0,70.0,0.55,76.0,80.0,3.1,10.8,10.366666666666667,0.0,9.766666666666667,1016.0333333333332,1020.3666666666668,52.5,3.9,11.1,3778.5,3408.0,2831.0,3781.0,3072.0,1929.0,2513.0,2653.0,2765.0,2309.5,2869.0,5434.0,0.0
2019-08-11,17.0,14.0,41.0,0.92,38.0,71.0,2.2,9.7,18.23333333333333,1.3333333333333333,6.133333333333333,1011.8,1015.5666666666666,65.5,2.6500000000000004,11.8,3903.0,4623.5,3177.0,3853.0,2097.0,1418.5,1502.0,1725.5,2002.0,1511.5,1569.0,3803.0,0.0
2019-03-29,10.0,63.0,75.0,0.82,65.0,113.0,2.2,9.2,9.933333333333332,0.0333333333333333,10.433333333333334,1013.1,1020.6333333333332,9.5,2.6500000000000004,9.05,4785.0,5283.5,3614.0,5948.5,3781.0,2522.5,2669.0,3674.5,3288.0,2686.0,3299.5,6765.0,1.0
2022-03-21,11.0,213.0,78.0,1.68,335.0,100.0,1.7,6.9,15.8,0.0,6.699999999999999,1008.5666666666666,1010.2666666666664,12.0,2.65,8.600000000000001,3520.5,3214.0,3130.5,3889.0,3137.0,1870.5,2933.0,3059.0,3308.0,2295.0,2671.5,5591.0,1.0
2022-02-13,31.0,34.0,56.0,5.04,69.0,94.0,1.1,15.8,10.633333333333333,3.5,2.15,1000.0,1013.4333333333334,27.0,2.9000000000000004,19.55,2225.0,2325.0,2278.0,2622.0,1734.0,1112.0,1599.0,1515.0,1892.0,1042.5,957.5,3166.5,1.0
2019-03-09,14.0,20.0,41.0,0.93,56.0,62.0,2.2,8.3,16.6,0.0,7.800000000000001,1020.2,1023.6,28.0,2.5,9.0,3740.0,4205.5,2834.0,4312.0,2807.0,1754.5,2008.5,2426.0,2429.0,2123.0,2082.5,4947.0,0.0
2022-01-03,23.0,137.0,96.0,1.39,226.0,60.0,1.4,7.2,14.266666666666666,2.8000000000000003,4.0,1002.6666666666666,1019.6333333333332,59.5,2.65,9.85,3086.0,3317.5,2884.0,4008.0,2762.0,2115.0,2339.0,2868.0,3051.0,2785.0,2488.0,5451.0,1.0
2020-12-07,17.0,11.0,30.0,0.9,62.0,78.0,4.7,17.8,10.2,32.03333333333333,0.6999999999999998,995.6,998.5,28.5,8.3,23.9,1734.0,2137.0,1595.0,2171.0,1928.0,940.0,1506.0,1397.0,1285.173236365511,164.5,1287.0,3071.0,0.0
2020-08-05,13.0,39.0,32.0,0.91,52.0,105.0,1.7,6.7,20.133333333333333,0.0,13.25,1006.8333333333334,1009.1333333333332,12.5,1.95,7.25,3814.0,3789.5,3108.0,4583.5,3131.0,2140.0,2311.5,2624.5,2570.0,2286.5,2947.0,5621.0,0.0
2023-12-22,14.0,25.0,59.0,0.9,98.0,95.0,2.2,8.9,12.033333333333331,0.0999999999999999,0.8,1026.0333333333335,1028.0,29.0,2.9000000000000004,8.9,3258.0,4212.5,3996.0,4470.5,3531.0,2409.0,2967.0,3301.5,3060.5,2713.0,3224.0,6086.5,
2019-09-23,7.0,54.0,64.0,5.8,54.0,44.0,1.1,,17.65,4.65,0.2333333333333333,1003.6,1009.5,22.0,2.2,8.9,5006.0,4492.0,3309.0,44501.0,3806.0,2415.0,2569.0,3379.0,2166.0,2557.0,3018.5,6746.0,0.0
2020-03-13,3.0,21.0,51.0,0.57,95.0,102.0,2.2,7.8,11.066666666666668,0.0666666666666666,2.1666666666666665,1015.9333333333334,1019.6666666666666,7.0,2.6500000000000004,8.5,3688.5,3816.5,3163.0,6795.0,3071.0,2172.0,2401.0,3040.0,2956.0,2506.5,2901.0,5413.0,0.0
2022-06-05,9.0,6.0,21.0,0.6,49.0,95.0,1.4,5.3,16.733333333333334,0.0,4.7,1012.7,1016.0666666666666,59.0,1.65,6.0,2273.0,2406.0,2315.0,2512.0,1541.0,1094.0,1947.5,1500.5,1899.0,1402.0,1316.5,3019.0,0.0
2023-01-29,7.0,18.0,58.0,1.13,101.0,74.0,1.1,5.3,7.0,0.1,2.95,1022.9333333333334,1024.9,51.0,2.1,6.0,2126.0,2305.5,2148.0,2552.5,1361.0,1111.5,1877.0,1482.5,1641.0,1138.5,1495.5,3340.0,1.0
2023-02-12,51.0,48.0,82.0,2.18,137.0,103.0,1.9,5.6,9.033333333333331,0.0,9.3,1020.9666666666668,1023.3333333333334,59.0,2.2,6.699999999999999,3075.0,2452.5,2172.0,2705.5,1597.0,1194.5,2062.0,1559.0,1971.0,1142.5,1364.5,3547.0,1.0
2019-07-25,16.0,46.0,33.0,6.69,83.0,91.0,1.7,10.3,22.266666666666666,10.366666666666667,7.2,1003.9,1009.8333333333334,26.5,1.5499999999999998,9.75,4394.0,5227.5,3392.0,5970.0,3583.0,2402.0,2413.5,3085.0,2776.0,2402.5,3088.0,6010.0,1.0
2019-11-19,22.0,125.0,74.0,3.66,72.0,42.0,0.6,2.8,8.866666666666667,0.5,6.0,1003.3,1011.6666666666666,11.0,1.55,6.0,4856.0,4346.5,3755.0,10132.0,4239.0,2583.0,2643.0,3195.5,3213.0,2686.0,3179.0,6776.0,0.0
2023-12-07,12.0,75.0,72.0,3.68,70.0,96.0,1.4,,12.9,12.7,0.0,999.55,1007.1,27.0,2.8,22.8,2386.0,3175.0,3591.0,4135.5,2723.0,2072.5,3003.0,2675.5,2806.5,2429.0,2550.5,5363.0,
2020-11-11,17.0,83.0,63.0,3.66,320.0,41.0,1.7,3.9,14.433333333333335,0.1333333333333333,4.7,1011.2333333333332,1017.9666666666666,65.5,2.25,6.4,3499.0,3046.0,1980.0,3148.0,3131.0,1512.5,2338.0,2530.5,2418.0,2095.5,2416.0,5018.0,0.0
2020-12-27,26.0,34.0,55.0,1.24,169.0,81.0,4.7,21.7,8.933333333333334,35.23333333333333,0.4333333333333333,986.6,1016.5666666666666,28.5,7.35,26.8,1959.0,2278.0,1426.0,1986.0,1629.0,883.0,1311.0,1253.5,1674.547880929431,1269.0,1049.5,2726.0,0.0
2019-10-19,8.0,15.0,45.0,0.73,36.0,79.0,0.8,5.6,12.933333333333332,72.96666666666667,0.0,998.2333333333332,1002.6,32.5,1.65,6.95,3121.0,3791.0,3438.0,10311.0,2689.0,1954.5,2066.5,2260.5,2330.0,2210.0,1852.0,4815.0,0.0
2019-03-18,19.0,33.0,77.0,0.73,58.0,92.0,1.7,6.1,8.866666666666667,1.4666666666666668,7.166666666666667,1021.6333333333332,1024.8,67.5,2.25,6.65,4706.0,4618.0,3467.0,5293.5,3883.0,2392.0,2497.5,3508.0,3031.0,2642.0,3115.0,6713.0,1.0
2019-12-24,9.0,267.0,84.0,6.92,74.0,51.0,0.8,4.4,14.533333333333331,0.0,6.7,1016.1333333333332,1019.6,14.5,1.7999999999999998,7.05,3699.0,3901.5,3522.0,7603.5,3165.0,2561.0,2632.0,2726.5,2802.0,2620.0,2223.5,5927.0,1.0
2021-07-16,4.0,7.0,17.0,0.6,33.0,66.0,3.1,10.3,18.7,0.0,8.7,1015.0,1016.5,53.5,4.2,11.0,3729.0,3920.5,3088.0,4648.0,2911.0,2060.5,2451.0,3352.5,3489.0,2502.0,2822.0,5906.0,0.0
2019-05-21,14.0,112.0,51.0,1.91,61.0,96.0,2.2,9.2,13.066666666666668,0.0,12.533333333333331,1009.9333333333334,1013.3,8.0,2.9000000000000004,9.75,5005.0,4672.5,3183.0,5820.5,3448.0,2345.0,2571.0,3388.5,3080.0,2575.5,3049.5,6241.0,0.0
2023-11-21,5.0,24.0,50.0,0.65,54.0,88.0,1.7,11.4,12.0,6.0,0.7,1019.8333333333334,1024.0666666666666,14.0,1.95,11.1,2424.0,3126.5,3033.0,3682.0,3058.0,1994.5,3214.0,2960.0,2965.5,2486.0,3172.0,5677.0,0.0
2019-10-31,8.0,75.0,55.0,1.87,43.0,58.0,1.1,,18.4,4.3,2.866666666666667,1009.7,1014.6,24.0,1.65,8.3,4799.0,4908.0,3832.0,10808.0,3803.0,2610.0,2799.0,3179.0,3236.0,2745.5,3241.5,6797.0,0.0
2023-12-10,7.0,149.0,50.0,2.8,95.0,34.0,0.6,3.6,16.933333333333334,0.0,2.35,1010.0666666666668,1015.4666666666666,26.5,2.25,9.3,1923.0,2246.5,2271.0,2579.5,1274.0,1083.5,1761.0,1541.5,1572.5,1198.0,1388.5,2978.5,
2020-05-12,4.0,5.0,11.0,0.75,42.0,84.0,3.6,9.7,13.4,0.4333333333333333,0.5,1000.8333333333334,1006.5333333333332,9.5,4.6,11.5,2034.5,2270.0,1792.0,2612.5,1767.0,1346.5,1483.5,1773.5,1728.0,1334.5,1908.5,3385.0,0.0
2021-08-29,5.0,7.0,22.0,0.52,81.0,87.0,2.8,12.8,18.8,0.0,11.35,1009.5666666666666,1012.3666666666668,54.5,3.9,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11,26.0,130.0,70.0,8.34,73.0,42.0,1.4,3.6,14.433333333333332,0.0,9.15,1014.6333333333332,1017.4333333333334,59.0,2.35,6.95,4363.0,3673.5,3768.0,4388.0,3043.0,2337.5,3532.0,3019.5,3023.0,2165.0,3049.5,6073.0,1.0
2022-06-15,9.0,96.0,41.0,0.74,73.0,83.0,1.1,7.2,21.03333333333333,1.2,10.8,1008.8,1014.8333333333334,8.5,1.8,8.45,4030.0,3770.0,3265.0,4083.5,3264.0,2126.5,3320.0,2790.5,3096.0,2375.0,3057.5,5763.0,0.0
2020-05-08,5.0,23.0,38.0,3.66,44.0,90.0,1.9,9.4,16.433333333333334,5.599999999999999,1.8,1004.6666666666666,1007.1,31.5,2.2,8.850000000000001,1377.0,1529.0,1182.0,2189.0,1355.0,944.0,1149.0,1234.0,1359.0,1047.5,1418.5,2454.0,0.0
2019-01-08,33.0,161.0,90.0,6.63,91.0,68.0,1.7,6.7,6.900000000000001,0.0333333333333333,6.033333333333334,1026.0,1029.0,52.0,2.25,7.25,4533.0,4944.0,3445.0,5376.0,3897.0,2311.5,2693.5,3486.0,3176.0,2703.0,3123.5,6546.0,1.0
2021-12-09,31.0,11.0,42.0,2.33,77.0,80.0,3.1,13.3,11.766666666666666,18.23333333333333,0.0,1008.5666666666666,1013.4333333333334,27.0,7.1,17.200000000000003,3953.0,3445.5,3268.0,4537.0,3651.0,2287.5,2722.0,3204.0,3421.0,2785.5,2921.0,6329.5,0.0
2022-12-08,4.0,51.0,72.0,0.7,44.0,56.0,2.2,8.6,13.066666666666668,11.0,2.25,991.3666666666668,1001.5666666666666,9.0,3.2,9.7,1935.0,2405.5,2235.0,2461.5,1609.0,1143.5,1848.0,1550.0,1655.0,1198.5,1472.5,3170.0,1.0
2020-04-18,8.0,12.0,24.0,0.56,44.0,104.0,,,13.9,2.533333333333333,7.15,1007.3333333333334,1009.8,99.0,3.3,7.8,747.0,601.5,494.0,896.5,624.0,413.5,558.0,530.5,565.0,565.0,549.5,1008.0,0.0
2021-09-11,9.0,29.0,32.0,0.6,63.0,84.0,1.9,5.8,18.73333333333333,0.0,11.1,1010.1666666666666,1013.6666666666666,52.0,2.2,6.25,2671.0,2969.0,2580.0,3251.0,1988.0,1362.5,1889.0,1920.0,2510.0,1893.0,1891.0,4071.5,0.0
2022-01-17,17.0,128.0,59.0,0.68,98.0,84.0,1.9,10.0,7.0,0.0,8.133333333333335,1026.0,1029.7333333333331,7.5,3.6,11.25,3953.0,3056.0,2817.0,3647.0,3154.0,1972.0,2468.0,2787.5,3116.0,2347.0,2684.0,5538.0,0.0
2022-12-04,21.0,67.0,52.0,1.67,44.0,54.0,0.8,4.7,7.833333333333333,0.0,7.949999999999999,1001.8,1005.0333333333332,10.0,2.05,6.800000000000001,1991.0,2630.0,2437.0,2834.0,1373.0,1159.0,1766.0,1509.5,1724.0,1102.5,1504.5,3164.0,1.0
2021-03-02,13.0,60.0,56.0,1.08,87.0,71.0,1.7,6.7,12.1,0.0666666666666666,3.0666666666666664,1012.4666666666668,1021.4333333333334,12.0,2.1,7.25,3648.5,3430.0,2915.0,4183.0,3591.0,1968.5,2634.5,2971.5,3011.0,2377.5,2642.0,5432.0,0.0
2022-07-08,3.0,9.0,12.0,0.55,37.0,79.0,3.6,9.2,20.766666666666666,0.0,8.65,1023.85,1027.5,6.0,3.9,10.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,4.0,24.0,34.0,6.5,68.0,113.0,2.2,10.0,21.2,0.0,14.05,1009.2666666666668,1015.1333333333332,99.0,3.6,10.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,20.0,30.0,34.0,0.99,72.0,65.0,2.2,7.8,20.53333333333333,0.0,8.866666666666665,1001.2,1008.9666666666668,27.5,2.05,10.15,3791.5,3733.5,2928.0,4227.0,2770.0,1907.5,2364.0,3352.0,3241.0,2181.0,2769.0,5562.0,0.0
2021-04-12,12.0,136.0,77.0,1.27,84.0,95.0,3.6,13.1,8.466666666666667,0.0,10.866666666666664,1018.6333333333332,1021.4,53.5,5.0,13.75,3781.0,3424.0,2937.0,4060.0,3456.0,1921.0,2623.0,2901.0,2850.0,2460.5,3006.5,5343.0,0.0
2021-01-02,4.0,19.0,46.0,0.68,21.0,63.0,1.9,6.4,5.599999999999999,14.066666666666665,2.5,1009.3,1013.3666666666668,24.5,2.9,7.65,2399.0,2723.0,2244.0,3143.0,2223.0,1288.0,1770.5,1939.5,2103.0,2123.0,1485.5,3785.0,0.0
2019-02-20,42.0,118.0,85.0,6.84,77.0,70.0,2.2,6.4,9.0,0.0,9.133333333333333,1012.9666666666668,1016.8,13.5,2.75,7.65,4775.0,4793.0,3337.0,5099.5,3573.0,2297.0,2538.0,3350.0,2931.0,2595.0,3102.5,6276.0,1.0
2020-07-09,5.0,20.0,40.0,1.18,54.0,100.0,1.9,5.8,19.7,0.1999999999999999,11.1,1011.6666666666666,1014.4333333333334,50.5,1.9,5.4,3848.5,3806.0,2852.0,4320.0,2950.0,2124.5,2281.0,2852.0,2018.0,2324.0,2940.0,5578.0,0.0
2020-09-11,3.0,62.0,51.0,0.5,73.0,79.0,2.2,8.6,20.2,0.0,9.05,1009.7,1012.5333333333334,5.5,2.9000000000000004,8.899999999999999,4108.0,3769.0,3113.0,4406.5,3202.0,2224.5,2438.5,2996.0,2763.0,2257.0,2955.5,5894.0,0.0
2021-01-17,39.0,64.0,65.0,8.87,56.0,52.0,1.4,5.8,8.5,3.9666666666666655,0.3,1022.7333333333332,1024.6333333333334,24.0,2.1,7.5,1785.5,1868.0,1375.0,2009.0,1554.0,831.0,1276.0,1145.5,1483.0,1112.5,981.0,2431.0,0.0
2019-08-13,6.0,41.0,39.0,2.18,55.0,77.0,2.5,9.4,17.966666666666665,0.0,12.4,1014.2333333333332,1018.2666666666668,5.0,3.6,9.3,5360.0,5949.5,3679.0,6082.0,3533.0,2507.0,2455.0,2951.0,2776.0,2323.0,2955.5,6068.0,0.0
2022-02-14,23.0,12.0,42.0,2.46,74.0,95.0,2.5,12.8,9.666666666666666,13.366666666666664,2.2666666666666666,1007.1666666666666,1019.8666666666668,29.5,4.45,15.45,3956.5,3140.0,3009.0,4186.0,3538.0,2208.5,2694.0,2942.5,3260.0,2197.0,1765.5,5915.5,0.0
2021-06-30,5.0,11.0,29.0,0.49,35.0,60.0,1.9,7.5,17.133333333333333,0.0,0.5333333333333333,1012.2,1014.3333333333334,6.5,2.5,7.65,3578.5,3653.0,3022.0,4448.0,2961.0,2165.0,2500.0,3353.5,3140.0,2491.5,2772.5,5992.0,0.0
2023-02-25,13.0,14.0,68.0,0.87,39.0,88.0,1.9,5.6,8.7,2.6333333333333333,2.0,998.6333333333332,1004.1333333333332,21.5,2.35,8.2,2605.0,2855.5,2571.0,3113.5,2101.0,1667.0,2531.0,2068.5,2238.0,1757.5,1622.5,4460.0,0.0
2022-12-10,7.0,52.0,105.0,0.72,60.0,66.0,0.8,3.9,8.866666666666667,0.0666666666666666,6.05,1002.8666666666668,1006.8666666666668,17.0,1.25,6.55,2384.0,2970.0,3102.0,3637.0,1948.0,1613.0,2414.0,2131.5,2336.0,1803.5,2056.0,4113.0,1.0
2023-12-11,17.0,181.0,67.0,2.63,517.0,34.0,0.8,3.6,15.333333333333334,9.55,0.0,1006.4,1010.5333333333332,16.5,2.35,8.75,3041.0,3154.0,3167.0,3921.5,2759.0,1993.5,2998.0,2738.0,2724.0,2362.0,2977.0,5642.5,
2023-02-02,14.0,114.0,66.0,0.68,93.0,86.0,2.8,11.7,7.633333333333333,0.0,9.2,1024.7666666666669,1027.2333333333331,54.0,3.5,11.55,4338.0,3289.0,3295.0,4230.5,2998.0,2123.0,3392.0,2923.0,2805.0,2223.5,2975.5,5922.0,0.0
2019-02-16,35.0,245.0,125.0,4.45,100.0,98.0,1.4,4.2,12.1,0.0,9.6,1012.0666666666666,1020.2333333333332,55.5,2.1,6.550000000000001,3767.0,4467.0,2877.0,4285.5,2767.0,1710.0,2093.0,2396.0,2500.0,2070.0,1938.5,4732.0,1.0
2019-06-22,36.0,30.0,58.0,1.02,64.0,66.0,1.4,5.0,17.866666666666667,0.5333333333333333,7.433333333333333,1003.2666666666668,1011.9333333333334,19.5,2.1,5.85,3546.0,4063.0,2967.0,4362.0,2562.0,1617.5,1909.5,2167.0,2325.0,2015.0,1759.5,4554.0,0.0
2022-05-31,6.0,44.0,54.0,1.46,59.0,107.0,1.1,8.9,17.46666666666667,3.033333333333333,3.1333333333333333,1005.9,1008.8,52.5,2.35,9.05,3855.0,3241.0,3245.0,4004.0,3355.0,2066.0,3314.5,2771.5,2826.0,2623.0,2898.5,5344.0,0.0
2021-12-17,18.0,88.0,49.0,0.99,81.0,34.0,0.3,5.3,8.233333333333334,0.0,3.75,1018.6666666666666,1021.0666666666666,99.0,1.4,6.55,3424.0,3645.0,3400.0,4658.0,3217.0,2254.5,2741.0,3235.0,3630.0,2516.5,3070.0,6441.0,1.0
2022-10-22,8.0,102.0,71.0,0.43,143.0,81.0,1.9,10.0,18.366666666666667,0.8333333333333334,1.5,995.9,1003.4,56.5,2.35,9.85,2376.0,2867.5,2627.0,3005.5,1929.0,1569.5,2405.0,1958.0,2227.0,1847.0,1999.0,4056.0,0.0
2020-07-10,17.0,20.0,31.0,0.93,39.0,69.0,1.7,4.7,17.733333333333334,0.3999999999999999,0.0,1013.4333333333332,1016.1333333333332,21.0,1.95,5.95,3454.5,3797.5,3138.0,4544.0,3014.0,2318.5,2373.0,2938.0,2003.0,2424.5,2990.5,5636.0,0.0
2022-11-05,33.0,48.0,56.0,7.24,70.0,74.0,1.4,5.3,11.8,3.3000000000000003,9.2,1009.9333333333334,1017.5333333333334,50.5,2.25,7.1,2312.0,2828.5,2839.0,3134.5,1913.0,1590.0,2519.0,2173.5,2578.0,1785.5,2006.0,4656.0,1.0
2022-09-26,10.0,14.0,39.0,0.86,55.0,80.0,2.2,10.0,15.966666666666669,0.6,5.550000000000001,1011.5666666666666,1013.5666666666666,26.5,3.45,10.7,3996.0,3087.5,2935.0,3922.5,3090.0,2186.0,2852.0,2715.5,2735.0,2325.5,3212.0,5668.0,0.0
2023-01-10,27.0,193.0,83.0,7.59,362.0,43.0,1.7,3.9,12.433333333333332,6.1000000000000005,6.85,1014.5,1020.1333333333332,16.0,1.95,9.6,4082.0,3253.5,3184.0,3986.0,2681.0,2222.0,3322.0,2931.0,2848.0,2194.5,3194.0,5953.0,1.0
